casa,metrica,valor
arrieros,aperos,0
arrieros,capitulo_caminos,0
arrieros,capitulo_comercio,0
arrieros,capitulo_exploracion,136
arrieros,capitulo_ganaderia,0
arrieros,capitulo_hitos,48
arrieros,capitulo_industria,0
arrieros,capitulo_obras,0
arrieros,capitulo_poblacion,26
arrieros,capitulo_territorio,16
arrieros,cargasArbitradas,233
arrieros,comarcas,2
arrieros,comarcasIncorporadas,1
arrieros,edificio_aserradero,238
arrieros,edificio_granja,5945
arrieros,indicioDeArbitraje,1
arrieros,ingresosDeFeria,0
arrieros,jornadas,578
arrieros,lanaEsquilada,0
arrieros,maravedis,114
arrieros,margenDeNegocios,1995
arrieros,margenNetoDeNegocios,1222
arrieros,negocios,30
arrieros,negociosRentables,29
arrieros,obrasMayores,0
arrieros,obrasTerminadas,8
arrieros,ordenesCanceladas,0
arrieros,ordenesDeAlta,865
arrieros,ordenesEnEspera,157
arrieros,ordenesPropuestas,848
arrieros,ordenesTerminadas,864
arrieros,partidasSinObraMayor,3
arrieros,poblacion,133
arrieros,prestigio,203
arrieros,primeraObraMayor,0
arrieros,primicias,0
arrieros,producido_hierro,0
arrieros,producido_lana,0
arrieros,producido_madera,238
arrieros,producido_maravedis,4887
arrieros,producido_pan,5945
arrieros,producido_piedra,0
arrieros,producido_sal,0
arrieros,pueblasFundadas,0
arrieros,puesto,5
arrieros,trashumancias,0
arrieros,turnosConEscasez,17
arrieros,turnosDeDecision,200
arrieros,turnosSinOrdenes,4
arrieros,vendido_hierro,57
arrieros,vendido_lana,0
arrieros,vendido_madera,212
arrieros,vendido_maravedis,0
arrieros,vendido_pan,0
arrieros,vendido_piedra,0
arrieros,vendido_sal,176
arrieros,ventasFuera,109
arrieros,ventasSinCompra,212
arrieros,volumenComerciado,1830
arrieros,volumenEnRuta,434
arrieros,prestigio_sobre_mediana_mil,653
arrieros,prestigio_entrando_cada_seis,215
canteros,aperos,0
canteros,capitulo_caminos,0
canteros,capitulo_comercio,0
canteros,capitulo_exploracion,128
canteros,capitulo_ganaderia,0
canteros,capitulo_hitos,135
canteros,capitulo_industria,0
canteros,capitulo_obras,120
canteros,capitulo_poblacion,26
canteros,capitulo_territorio,16
canteros,cargasArbitradas,0
canteros,comarcas,2
canteros,comarcasIncorporadas,1
canteros,edificio_aserradero,6
canteros,edificio_cantera,519
canteros,edificio_granja,5478
