casa,metrica,valor
arrieros,aperos,0
arrieros,capitulo_caminos,0
arrieros,capitulo_comercio,0
arrieros,capitulo_exploracion,128
arrieros,capitulo_ganaderia,0
arrieros,capitulo_hitos,72
arrieros,capitulo_industria,0
arrieros,capitulo_obras,40
arrieros,capitulo_poblacion,28
arrieros,capitulo_territorio,16
arrieros,cargasArbitradas,11
arrieros,comarcas,2
arrieros,comarcasIncorporadas,2
arrieros,edificio_aserradero,711
arrieros,edificio_granja,5601
arrieros,indicioDeArbitraje,0
arrieros,ingresosDeFeria,0
arrieros,jornadas,329
arrieros,lanaEsquilada,0
arrieros,maravedis,141
arrieros,margenDeNegocios,52
arrieros,margenNetoDeNegocios,28
arrieros,negocios,1
arrieros,negociosRentables,1
arrieros,obrasMayores,0
arrieros,obrasTerminadas,9
arrieros,ordenesCanceladas,1
arrieros,ordenesDeAlta,846
arrieros,ordenesEnEspera,141
arrieros,ordenesPropuestas,829
arrieros,ordenesTerminadas,844
arrieros,partidasSinObraMayor,2
arrieros,poblacion,141
arrieros,prestigio,236
arrieros,primeraObraMayor,184
arrieros,primicias,0
arrieros,producido_hierro,0
arrieros,producido_lana,0
arrieros,producido_madera,711
arrieros,producido_maravedis,4358
arrieros,producido_pan,5598
arrieros,producido_piedra,0
arrieros,producido_sal,0
arrieros,pueblasFundadas,0
arrieros,puesto,6
arrieros,trashumancias,0
arrieros,turnosConEscasez,21
arrieros,turnosDeDecision,200
arrieros,turnosSinOrdenes,5
arrieros,vendido_hierro,0
arrieros,vendido_lana,0
arrieros,vendido_madera,612
arrieros,vendido_maravedis,0
arrieros,vendido_pan,0
arrieros,vendido_piedra,0
arrieros,vendido_sal,11
arrieros,ventasFuera,2
arrieros,ventasSinCompra,612
arrieros,volumenComerciado,1708
arrieros,volumenEnRuta,23
arrieros,prestigio_sobre_mediana_mil,871
arrieros,prestigio_entrando_cada_seis,184
canteros,aperos,0
canteros,capitulo_caminos,0
canteros,capitulo_comercio,0
canteros,capitulo_exploracion,125
canteros,capitulo_ganaderia,0
canteros,capitulo_hitos,135
canteros,capitulo_industria,0
canteros,capitulo_obras,120
canteros,capitulo_poblacion,25
canteros,capitulo_territorio,16
canteros,cargasArbitradas,0
canteros,comarcas,2
canteros,comarcasIncorporadas,1
canteros,edificio_aserradero,58
canteros,edificio_cantera,537
canteros,edificio_granja,5116
